"id","name","Common Name","edible or poisonous?"
1454,"Ruellia caroliniensis","Common Name","edible or poisonous?"
1455,"Rhamnus ilicifolia","Common Name","edible or poisonous?"
1456,"Callirhoe involucrata","Common Name","edible or poisonous?"
1457,"Washingtonia robusta","Common Name","edible or poisonous?"
1458,"Palafoxia callosa","Common Name","edible or poisonous?"
1459,"Engelmannia peristenia","Common Name","edible or poisonous?"
1460,"Quercus montana","Chestnut Oak","edible acorns"
1461,"Polygala sanguinea","Common Name","edible or poisonous?"
1462,"Neptunia lutea","Common Name","edible or poisonous?"
1463,"Diospyros texana","Common Name","edible or poisonous?"
1464,"Verbena brasiliensis","Common Name","edible or poisonous?"
1465,"Euphorbia marginata","Snow-on-the-mountain","Toxic sap"
1466,"Desmanthus illinoensis","Common Name","edible or poisonous?"
1467,"Salix babylonica","Common Name","edible or poisonous?"
1468,"Thelesperma filifolium","Common Name","edible or poisonous?"
1469,"Erythrina herbacea","Common Name","edible or poisonous?"
1470,"Cornus unalaschkensis","Western Bunchberry","edible berries"
1471,"Eriogonum fasciculatum","Common Name","edible or poisonous?"
1472,"Allium drummondii","Wild Garlic","edible roots"
1473,"Arisaema dracontium","Common Name","edible or poisonous?"
1474,"Spartina pectinata","Common Name","edible or poisonous?"
1475,"Rhus integrifolia","Lemonade Berry","edible berry"
1476,"Centaurea americana","Common Name","edible or poisonous?"
1477,"Nemophila phacelioides","Common Name","edible or poisonous?"
1478,"Sideroxylon lanuginosum","Common Name","edible or poisonous?"
1479,"Prunus mexicana","Mexican plum","edible fruit"
1480,"Quercus ilex","Evergreen Oak","edible acorns"
1481,"Ligustrum sinense","Common Name","edible or poisonous?"
1482,"Gentiana clausa","Common Name","edible or poisonous?"
1483,"Gentiana andrewsii","Common Name","edible or poisonous?"
1484,"Thuidium delicatulum","Common Name","edible or poisonous?"
1485,"Pseudognaphalium microcephalum","Common Name","edible or poisonous?"
1486,"Clethra alnifolia","Common Name","edible or poisonous?"
1487,"Sida abutifolia","Common Name","edible or poisonous?"
1488,"Smilax bona-nox","Common Name","edible or poisonous?"
1489,"Fuscospora solandri","Common Name","edible or poisonous?"
1490,"Chylismia claviformis","Common Name","edible or poisonous?"
1491,"Nicotiana glauca","Common Name","edible or poisonous?"
1492,"Polypodium glycyrrhiza","Common Name","edible or poisonous?"
1493,"Sophora affinis","Common Name","edible or poisonous?"
1494,"Symphoricarpos orbiculatus","Common Name","edible or poisonous?"
1495,"Lobelia spicata","Common Name","edible or poisonous?"
1496,"Laurelia novae-zelandiae","Common Name","edible or poisonous?"
1497,"Tolmiea menziesii","Common Name","edible or poisonous?"
1498,"Verbena stricta","Common Name","edible or poisonous?"
1499,"Zinnia peruviana","Common Name","edible or poisonous?"
1500,"Symphyotrichum cordifolium","Common Name","edible or poisonous?"
1501,"Eriogonum latifolium","Common Name","edible or poisonous?"
1502,"Lysimachia ciliata","Common Name","edible or poisonous?"
1503,"Delphinium carolinianum","Common Name","edible or poisonous?"
1504,"Heterotheca subaxillaris","Common Name","edible or poisonous?"
1505,"Heliotropium tenellum","Common Name","edible or poisonous?"
1506,"Tradescantia pallida","Common Name","edible or poisonous?"
1507,"Aralia californica","Common Name","edible or poisonous?"
1508,"Pyrus calleryana","Common Name","edible or poisonous?"
1509,"Taxus brevifolia","Pacific Yew","Poisonous"
1510,"Silene stellata","Common Name","edible or poisonous?"
1511,"Hydrophyllum capitatum","Ballhead waterleaf","edible roots and leaves"
1512,"Picea mariana","Common Name","edible or poisonous?"
1513,"Ratibida columnifera","Common Name","edible or poisonous?"
1514,"Malacothamnus fasciculatus","Common Name","edible or poisonous?"
1515,"Sorbus americana","American Mountain Ash","edible berries"
1516,"Centaurea cyanus","Common Name","edible or poisonous?"
1517,"Clematis paniculata","Common Name","edible or poisonous?"
1518,"Cyathea medullaris","Common Name","edible or poisonous?"
1519,"Elymus canadensis","Canada Wild Rye","edible grain"
1520,"Blechnum spicant","Common Name","edible or poisonous?"
1521,"Juniperus ashei","Common Name","edible or poisonous?"
1522,"Rhododendron columbianum","Western Labrador Tea","Toxic if steeped too long"
1523,"Veronica officinalis","Common Name","edible or poisonous?"
1524,"Trillium cernuum","Common Name","edible or poisonous?"
1525,"Discaria toumatou","Common Name","edible or poisonous?"
1526,"Myrsine australis","Common Name","edible or poisonous?"
1527,"Sophora microphylla","Common Name","edible or poisonous?"
1528,"Rhododendron canadense","Rhodora","Poisonous"
1529,"Pinus contorta contorta","Common Name","edible or poisonous?"
1530,"Cynodon dactylon","Common Name","edible or poisonous?"
1531,"Beilschmiedia tawa","Common Name","edible or poisonous?"
1532,"Physocarpus opulifolius","Common Name","edible or poisonous?"
1533,"Elaeocarpus hookerianus","Common Name","edible or poisonous?"
1534,"Fallopia japonica","Common Name","edible or poisonous?"
1535,"Raukaua simplex","Common Name","edible or poisonous?"
1536,"Knightia excelsa","Common Name","edible or poisonous?"
1537,"Adenostoma fasciculatum","Common Name","edible or poisonous?"
1538,"Viola sempervirens","Common Name","edible or poisonous?"
1539,"Washingtonia filifera","Common Name","edible or poisonous?"
1540,"Delphinium carolinianum virescens","Common Name","edible or poisonous?"
1541,"Cordyline indivisa","Common Name","edible or poisonous?"
1542,"Coprosma propinqua","Common Name","edible or poisonous?"
1543,"Coprosma robusta","Common Name","edible or poisonous?"
1544,"Coprosma rotundifolia","Common Name","edible or poisonous?"
1545,"Fragaria chiloensis","Beach Strawberry","edible fruit"
1546,"Coriaria arborea","Common Name","edible or poisonous?"
1547,"Kindbergia oregana","Common Name","edible or poisonous?"
1548,"Picea abies","Common Name","edible or poisonous?"
1549,"Larix decidua","European larch","edible inner bark"
1550,"Ungnadia speciosa","Common Name","edible or poisonous?"
1551,"Cornus canadensis","Bunchberry dogwood","edible berries"
1552,"Lycopodiella cernua","Common Name","edible or poisonous?"
1553,"Melicytus alpinus","Common Name","edible or poisonous?"
1554,"Sibbaldiopsis tridentata","Common Name","edible or poisonous?"
1555,"Alectryon excelsus","Common Name","edible or poisonous?"
1556,"Trillium grandiflorum","Common Name","edible or poisonous?"
1557,"Malvaviscus arboreus","Wax Mallow","edible flower"
1558,"Potentilla indica","Common Name","edible or poisonous?"
1559,"Raphanus sativus","Common Name","edible or poisonous?"
1560,"Polystichum vestitum","Common Name","edible or poisonous?"
1561,"Aralia nudicaulis","Common Name","edible or poisonous?"
1562,"Eurybia macrophylla","Common Name","edible or poisonous?"
1563,"Castilleja chromosa","Common Name","edible or poisonous?"
1564,"Muehlenbeckia australis","Common Name","edible or poisonous?"
1565,"Metrosideros perforata","Akatorotoro","not edible"
1566,"Malva neglecta","Dwarf Mallow","edible seeds"
1567,"Ripogonum scandens","Common Name","edible or poisonous?"
1568,"Pholistoma auritum","Common Name","edible or poisonous?"
1569,"Parsonsia heterophylla","Common Name","edible or poisonous?"
1570,"Cirsium andersonii","Rose Thistle","edible root"
1571,"Phormium cookianum","Common Name","edible or poisonous?"
1572,"Lycopodium volubile","Common Name","edible or poisonous?"
1573,"Lamium amplexicaule","Henbit deadnettle","edible plant"
1574,"Verbena halei","Common Name","edible or poisonous?"
1575,"Sanicula arctopoides","Common Name","edible or poisonous?"
1576,"Spiraea douglasii","Common Name","edible or poisonous?"
1577,"Agalinis purpurea","Common Name","edible or poisonous?"
1578,"Morinda citrifolia","Common Name","edible or poisonous?"
1579,"Euphorbia peplus","Milkweed","Toxic sap"
1580,"Abies grandis","Common Name","edible or poisonous?"
1581,"Pteridium esculentum","Common Name","edible or poisonous?"
1582,"Allium triquetrum","Three-cornered garlic","edible roots"
1583,"Collinsia heterophylla","Common Name","edible or poisonous?"
1584,"Calochortus pulchellus","Mt. diablo fairy-lantern","edible roots"
1585,"Echinocactus horizonthalonius","Common Name","edible or poisonous?"
1586,"Clarkia rubicunda","Common Name","edible or poisonous?"
1587,"Heteromeles arbutifolia","Common Name","edible or poisonous?"
1588,"Catalpa speciosa","Common Name","edible or poisonous?"
1589,"Acanthus mollis","Common Name","edible or poisonous?"
1590,"Verbena urticifolia","Common Name","edible or poisonous?"
1591,"Apocynum androsaemifolium","Common Name","edible or poisonous?"
1592,"Lewisia rediviva","Common Name","edible or poisonous?"
1593,"Arctium lappa","Greater burdock","edible roots"
1594,"Bellis perennis","Common Name","edible or poisonous?"
1595,"Sequoia sempervirens","Common Name","edible or poisonous?"
1596,"Hibiscus trionum","Common Name","edible or poisonous?"
1597,"Vitex agnus-castus","Common Name","edible or poisonous?"
1598,"Chrysogonum virginianum","Common Name","edible or poisonous?"
1599,"Ceanothus americanus","Common Name","edible or poisonous?"
1600,"Callirhoe pedata","Common Name","edible or poisonous?"
1601,"Lycoris radiata","Common Name","edible or poisonous?"
1602,"Dioscorea villosa","Common Name","edible or poisonous?"
1603,"Spartium junceum","Common Name","edible or poisonous?"
1604,"Ostrya virginiana","Common Name","edible or poisonous?"
1605,"Solanum dulcamara","Bittersweet Nightshade","poisonous"
1606,"Eschscholzia californica","Common Name","edible or poisonous?"
1607,"Lotus corniculatus","Common Name","edible or poisonous?"
1608,"Erythronium albidum","White trout lily","edible roots"
1609,"Viola hastata","Common Name","edible or poisonous?"
1610,"Albizia julibrissin","Common Name","edible or poisonous?"
1611,"Tagetes lunulata","Common Name","edible or poisonous?"
1612,"Lotus corniculatus corniculatus","Common Name","edible or poisonous?"
1613,"Veronica persica","Common Name","edible or poisonous?"
1614,"Symphyotrichum lateriflorum","Common Name","edible or poisonous?"
1615,"Cirsium texanum","Texas thistle","edible root"
1616,"Aspidotis densa","Common Name","edible or poisonous?"
1617,"Echinocactus texensis","Common Name","edible or poisonous?"
1618,"Linum bienne","Pale Flax","edible seeds"
1619,"Epilobium brachycarpum","Common Name","edible or poisonous?"
1620,"Fraxinus latifolia","Oregon Ash","not edible"
1621,"Clarkia amoena","Common Name","edible or poisonous?"
1622,"Cylindropuntia fulgida","Jumping Cholla","edible buds"
1623,"Echinocereus reichenbachii","Common Name","edible or poisonous?"
1624,"Echinocereus stramineus","Common Name","edible or poisonous?"
1625,"Persicaria lapathifolia","Common Name","edible or poisonous?"
1626,"Yucca arkansana","Arkansas Yucca","not edible"
1627,"Yucca elata","Soaptree yucca","edible flowers"
1628,"Lunularia cruciata","Common Name","edible or poisonous?"
1629,"Alisma triviale","Common Name","edible or poisonous?"
1630,"Ribes aureum","Golden Currant","edible fruit"
1631,"Cardamine diphylla","Two-leaved toothwort","edible"
1632,"Pseudotsuga menziesii menziesii","Common Name","edible or poisonous?"
1633,"Silene vulgaris","Common Name","edible or poisonous?"
1634,"Symphytum officinale","Common Name","edible or poisonous?"
1635,"Gaura parviflora","Common Name","edible or poisonous?"
1636,"Cymbalaria muralis","Common Name","edible or poisonous?"
1637,"Pinguicula vulgaris","Common Name","edible or poisonous?"
1638,"Vitis californica","Common Name","edible or poisonous?"
1639,"Potentilla norvegica","Common Name","edible or poisonous?"
1640,"Yucca treculeana","Spanish Dagger","edible flowers"
1641,"Sedum acre","Common Name","edible or poisonous?"
1642,"Sanguisorba minor","Common Name","edible or poisonous?"
1643,"Hieracium albiflorum","Common Name","edible or poisonous?"
1644,"Maianthemum dilatatum","False Lily of the Valley","edible berries"
1645,"Veronica arvensis","Common Name","edible or poisonous?"
1646,"Veronica serpyllifolia","Common Name","edible or poisonous?"
1647,"Geum rivale","Common Name","edible or poisonous?"
1648,"Prunus emarginata","Bitter Cherry","edible fruit"
1649,"Parentucellia viscosa","Common Name","edible or poisonous?"
1650,"Nerium oleander","Oleander","poisonous"
1651,"Chelidonium majus","Common Name","edible or poisonous?"
1652,"Silene dioica","Common Name","edible or poisonous?"
1653,"Viola arvensis","Common Name","edible or poisonous?"
1654,"Populus alba","Common Name","edible or poisonous?"
1655,"Carex grayi","Common Name","edible or poisonous?"
1656,"Euphorbia cyparissias","Cypress Spurge","Toxic sap"
1657,"Claytonia sibirica","Pink purslane","edible leaves"
1658,"Calycanthus occidentalis","Common Name","edible or poisonous?"
1659,"Urtica ferox","Tree nettle","edible stems"
1660,"Cypripedium acaule","Common Name","edible or poisonous?"
1661,"Taxus canadensis","Canada Yew","Poisonous"
1662,"Calochortus umbellatus","Oakland mariposa lily","edible roots"
1663,"Chlorogalum pomeridianum","Common Name","edible or poisonous?"
1664,"Taraxacum officinale","Common Dandelion","Edible and Medicinal"
1665,"Carpinus betulus","Common Name","edible or poisonous?"
1666,"Psorothamnus spinosus","Common Name","edible or poisonous?"
1667,"Quercus marilandica","Blackjack Oak","edible acorns"
1668,"Prunus spinosa","Blackthorn","edible fruit"
1669,"Adiantum capillus-veneris","Common Name","edible or poisonous?"
1670,"Primula veris","Common Name","edible or poisonous?"
1671,"Asclepias quadrifolia","Common Name","edible or poisonous?"
1672,"Claytonia perfoliata","Miner's lettuce","edible leaves"
1673,"Draba verna","Common Name","edible or poisonous?"
1674,"Arundo donax","Common Name","edible or poisonous?"
1675,"Myosotis sylvatica","Common Name","edible or poisonous?"
1676,"Helleborus foetidus","Common Name","edible or poisonous?"
1677,"Lamium maculatum","Spotted dead-nettle","edible plant"
1678,"Cardamine hirsuta","Bittercress","edible weed"
1679,"Glechoma hederacea","Common Name","edible or poisonous?"
1680,"Helianthus annuus","Common sunflower","edible seeds"
1681,"Anemone nemorosa","Common Name","edible or poisonous?"
1682,"Vinca minor","Common Name","edible or poisonous?"
1683,"Conium maculatum","Hemlock","Highly Poisonous"
1684,"Euonymus europaeus","Common Name","edible or poisonous?"
1685,"Narcissus pseudonarcissus","Wild daffodil","poisonous plant"
1686,"Lamium purpureum","Red deadnettle","edible plant"
1687,"Croton setiger","Common Name","edible or poisonous?"
1688,"Spergularia rubra","Common Name","edible or poisonous?"
1689,"Datura stramonium","Jimsonweed","Poisonous"
1690,"Cornus mas","Cornelian cherry","edible fruit"
1691,"Carex plantaginea","Common Name","edible or poisonous?"
1692,"Microsorum pustulatum","Common Name","edible or poisonous?"
1693,"Calyptocarpus vialis","Common Name","edible or poisonous?"
1694,"Justicia americana","Common Name","edible or poisonous?"
1695,"Lamium album","White dead-nettle","edible plant"
1696,"Equisetum scirpoides","Common Name","edible or poisonous?"
1697,"Erodium cicutarium","Common Stork's-bill","young leaves are edible"
1698,"Linum rigidum","Stiffstem flax","edible seeds"
1699,"Rubus spectabilis","Salmonberry","edible fruit"
1700,"Rosa canina","Dog-rose","edible flower"
1701,"Lunaria annua","Common Name","edible or poisonous?"
1702,"Cynosurus echinatus","Common Name","edible or poisonous?"
1703,"Penstemon barbatus","Common Name","edible or poisonous?"
1704,"Phyllocladus alpinus","Common Name","edible or poisonous?"
1705,"Salvia lyrata","Lyreleaf sage","edible plant"
1706,"Viola tricolor","Common Name","edible or poisonous?"
1707,"Delonix regia","Common Name","edible or poisonous?"
1708,"Ageratina adenophora","Common Name","edible or poisonous?"
1709,"Hieracium aurantiacum","Common Name","edible or poisonous?"
1710,"Opuntia ficus-indica","Barbary Fig","edible fruits"
1711,"Pinus coulteri","Common Name","edible or poisonous?"
1712,"Juglans regia","English Walnut","edible nut"
1713,"Verbascum virgatum","Common Name","edible or poisonous?"
1714,"Salvia spathacea","Hummingbird sage","edible plant"
1715,"Salvia apiana","White Sage","edible plant"
1716,"Trifolium repens","Common Name","edible or poisonous?"
1717,"Encelia californica","Common Name","edible or poisonous?"
1718,"Tipularia discolor","Common Name","edible or poisonous?"
1719,"Anemone hepatica","Common Name","edible or poisonous?"
1720,"Merremia dissecta","Common Name","edible or poisonous?"
1721,"Blechnum filiforme","Common Name","edible or poisonous?"
1722,"Anemone canadensis","Common Name","edible or poisonous?"
1723,"Viburnum opulus","Guelder-rose","edible fruit, recommended to cook"
1724,"Sherardia arvensis","Common Name","edible or poisonous?"
1725,"Tanacetum vulgare","Tansy","Poisonous"
1726,"Frangula alnus","Common Name","edible or poisonous?"
1727,"Eupatorium cannabinum","Common Name","edible or poisonous?"
1728,"Yucca brevifolia","Joshua Tree","edible flowers and fruit"
1729,"Tellima grandiflora","Common Name","edible or poisonous?"
1730,"Yucca baccata","Banana Yucca","edible flowers and fruit"
1731,"Lapsana communis","Common Name","edible or poisonous?"
1732,"Chamerion angustifolium","Common Name","edible or poisonous?"
1733,"Lychnis flos-cuculi","Common Name","edible or poisonous?"
1734,"Dipsacus fullonum","Common Name","edible or poisonous?"
1735,"Ampelopsis brevipedunculata","Common Name","edible or poisonous?"
1736,"Zantedeschia aethiopica","Arum-lily","Poisonous, do not eat"
1737,"Scutellaria tuberosa","Common Name","edible or poisonous?"
1738,"Tamarix ramosissima","Common Name","edible or poisonous?"
1739,"Gentianopsis crinita","Common Name","edible or poisonous?"
1740,"Lygodesmia texana","Common Name","edible or poisonous?"
1741,"Arctotheca calendula","Common Name","edible or poisonous?"
1742,"Carpobrotus chilensis","Common Name","edible or poisonous?"
1743,"Anemone acutiloba","Common Name","edible or poisonous?"
1744,"Adiantum jordanii","Common Name","edible or poisonous?"
1745,"Coprosma rhamnoides","Common Name","edible or poisonous?"
1746,"Alnus rubra","Common Name","edible or poisonous?"
1747,"Kniphofia uvaria","Common Name","edible or poisonous?"
1748,"Leptecophylla tameiameiae","Common Name","edible or poisonous?"
1749,"Tribulus terrestris","Common Name","edible or poisonous?"
1750,"Cortaderia selloana","Common Name","edible or poisonous?"
1751,"Phlox divaricata","Common Name","edible or poisonous?"
1752,"Leucanthemum vulgare","Common Name","edible or poisonous?"
1753,"Ranunculus acris","Common Name","edible or poisonous?"
1754,"Euonymus fortunei","Common Name","edible or poisonous?"
1755,"Trifolium incarnatum","Common Name","edible or poisonous?"
1756,"Impatiens capensis","Spotted touch-me-not","edible seeds"
1757,"Epigaea repens","Common Name","edible or poisonous?"
1758,"Impatiens glandulifera","Himalayan balsam","edible seeds"
1759,"Opuntia humifusa","Eastern Prickly Pear","edible fruit"
1760,"Robinia pseudoacacia","Common Name","edible or poisonous?"
1761,"Morus alba","Common Mulberry","edible fruit"
1762,"Hydrophyllum virginianum","Virginia waterleaf","edible plant"
1763,"Ajuga reptans","Common Name","edible or poisonous?"
1764,"Arisaema triphyllum","Common Name","edible or poisonous?"
1765,"Asclepias amplexicaulis","Common Name","edible or poisonous?"
1766,"Asclepias syriaca","Common Name","edible or poisonous?"
1767,"Asclepias tuberosa","Common Name","edible or poisonous?"
1768,"Capsella bursa-pastoris","Shepherd's Purse","edible roots"
1769,"Stachys sylvatica","Common Name","edible or poisonous?"
1770,"Ilex aquifolium","Common Name","edible or poisonous?"
1771,"Barbarea vulgaris","Common Name","edible or poisonous?"
1772,"Hyacinthoides non-scripta","Common Name","edible or poisonous?"
1773,"Desmodium canadense","Common Name","edible or poisonous?"
1774,"Primula vulgaris","Common Name","edible or poisonous?"
1775,"Iris foetidissima","Stinking Iris","Poisonous"
1776,"Carya glabra","Pignut Hickory","edible nut"
1777,"Petasites frigidus palmatus","Common Name","edible or poisonous?"
1778,"Pennisetum setaceum","Common Name","edible or poisonous?"
1779,"Anacamptis pyramidalis","Pyramidal orchid","edible roots"
1780,"Sceptridium multifidum","Common Name","edible or poisonous?"
1781,"Fraxinus excelsior","European Ash","edible shoots when young"
1782,"Asclepias linaria","Common Name","edible or poisonous?"
1783,"Allium ursinum","Ramsons","edible roots"
1784,"Juncus effusus","Common Name","edible or poisonous?"
1785,"Ginkgo biloba","Common Name","edible or poisonous?"
1786,"Malva sylvestris","Cheeses","edible plant"
1787,"Persicaria maculosa","Common Name","edible or poisonous?"
1788,"Pycnanthemum virginianum","Common Name","edible or poisonous?"
1789,"Echium vulgare","Common Name","edible or poisonous?"
1790,"Acer campestre","Field Maple","edible sap, seeds, young leaves"
1791,"Zanthoxylum clava-herculis","Common Name","edible or poisonous?"
1792,"Calandrinia menziesii","Common Name","edible or poisonous?"
1793,"Mimulus guttatus","Common Name","edible or poisonous?"
1794,"Eryngium leavenworthii","Common Name","edible or poisonous?"
1795,"Geranium maculatum","Wild geranium","edible plantEntity"
1796,"Arundinaria gigantea","Common Name","edible or poisonous?"
1797,"Polypodium vulgare","Common Name","edible or poisonous?"
1798,"Platanthera psycodes","Common Name","edible or poisonous?"
1799,"Juniperus grandis","Common Name","edible or poisonous?"
1800,"Caltha palustris","Common Name","edible or poisonous?"
1801,"Castanea sativa","Sweet Chestnut","edible nut"
1802,"Lobelia cardinalis","Common Name","edible or poisonous?"
1803,"Guazuma ulmifolia","Common Name","edible or poisonous?"
1804,"Centaurium erythraea","Common Name","edible or poisonous?"
1805,"Lantana camara","Common Name","edible or poisonous?"
1806,"Caltha leptosepala","Common Name","edible or poisonous?"
1807,"Lysimachia terrestris","Common Name","edible or poisonous?"
1808,"Lindera benzoin","Spicebush","spice"
1809,"Sagittaria latifolia","Arrowroot","edible root"
1810,"Tsuga mertensiana","Common Name","edible or poisonous?"
1811,"Acer pensylvanicum","Striped Maple","edible sap, seeds, young leaves"
1812,"Melissa officinalis","Common Name","edible or poisonous?"
1813,"Vaccinium vitis-idaea","Lingonberry","edible fruit"
1814,"Menispermum canadense","Common Name","edible or poisonous?"
1815,"Ruellia strepens","Common Name","edible or poisonous?"
1816,"Bidens frondosa","Common Name","edible or poisonous?"
1817,"Asarum canadense","Common Name","edible or poisonous?"
1818,"Chilopsis linearis","Common Name","edible or poisonous?"
1819,"Centaurea montana","Common Name","edible or poisonous?"
1820,"Cynoglossum officinale","Common Name","edible or poisonous?"
1821,"Celastrus orbiculatus","Common Name","edible or poisonous?"
1822,"Dianthus armeria","Common Name","edible or poisonous?"
1823,"Frasera speciosa","Common Name","edible or poisonous?"
1824,"Blechnum fluviatile","Common Name","edible or poisonous?"
1825,"Carnegiea gigantea","Common Name","edible or poisonous?"
1826,"Sedum lanceolatum","Common Name","edible or poisonous?"
1827,"Galinsoga parviflora","Common Name","edible or poisonous?"
1828,"Pinus mugo","Common Name","edible or poisonous?"
1829,"Juniperus deppeana","Common Name","edible or poisonous?"
1830,"Gentiana calycosa","Common Name","edible or poisonous?"
1831,"Picea rubens","Common Name","edible or poisonous?"
1832,"Vernonia baldwinii","Common Name","edible or poisonous?"
1833,"Convallaria majalis","Lily of the valley","Poisonous"
1834,"Conocephalum conicum","Common Name","edible or poisonous?"
1835,"Piper excelsum excelsum","Common Name","edible or poisonous?"
1836,"Marchantia polymorpha","Common Name","edible or poisonous?"
1837,"Phalaris aquatica","Common Name","edible or poisonous?"
1838,"Silphium terebinthinaceum","Common Name","edible or poisonous?"
1839,"Evolvulus alsinoides","Common Name","edible or poisonous?"
1840,"Blechnum discolor","Common Name","edible or poisonous?"
1841,"Rumex obtusifolius","Bitter Dock","edible leaves"
1842,"Ranunculus repens","Common Name","edible or poisonous?"
1843,"Pinus taeda","Common Name","edible or poisonous?"
1844,"Spiraea alba","Common Name","edible or poisonous?"
1845,"Castilleja exserta","Common Name","edible or poisonous?"
1846,"Eysenhardtia texana","Common Name","edible or poisonous?"
1847,"Andropogon gerardii","Common Name","edible or poisonous?"
1848,"Aquilegia formosa","Common Name","edible or poisonous?"
1849,"Ferocactus hamatacanthus","Common Name","edible or poisonous?"
1850,"Ferocactus wislizeni","Common Name","edible or poisonous?"
1851,"Silphium laciniatum","Common Name","edible or poisonous?"
1852,"Verbena officinalis","Common Name","edible or poisonous?"
1853,"Thuja plicata","Common Name","edible or poisonous?"
1854,"Tsuga heterophylla","Common Name","edible or poisonous?"
1855,"Pseudotsuga menziesii","Common Name","edible or poisonous?"
1856,"Acer circinatum","Vine Maple","edible sap, seeds, young leaves"
1857,"Silybum marianum","Common Name","edible or poisonous?"
1858,"Convolvulus equitans","Common Name","edible or poisonous?"
1859,"Geum urbanum","Common Name","edible or poisonous?"
1860,"Milla biflora","Common Name","edible or poisonous?"
1861,"Tigridia pavonia","Common Name","edible or poisonous?"
1862,"Dahlia coccinea","Common Name","edible or poisonous?"
1863,"Rosa californica","California Wild rose","edible fruit"
1864,"Lythrum alatum","Common Name","edible or poisonous?"
1865,"Loeselia mexicana","Common Name","edible or poisonous?"
1866,"Marrubium vulgare","Common Name","edible or poisonous?"
1867,"Erigeron annuus","Common Name","edible or poisonous?"
1868,"Asplenium platyneuron","Ebony spleenwort","not edible"
1869,"Vaccinium uliginosum","Bog bilberry","edible berries"
1870,"Picea sitchensis","Common Name","edible or poisonous?"
1871,"Parathelypteris noveboracensis","Common Name","edible or poisonous?"
1872,"Myosotis latifolia","Common Name","edible or poisonous?"
1873,"Senecio triangularis","Common Name","edible or poisonous?"
1874,"Vaccinium ovatum","Evergreen huckleberry","edible berries"
1875,"Viola odorata","Common Name","edible or poisonous?"
1876,"Phegopteris connectilis","Common Name","edible or poisonous?"
1877,"Stenaria nigricans","Common Name","edible or poisonous?"
1878,"Pinus lambertiana","Common Name","edible or poisonous?"
1879,"Diphasiastrum digitatum","Fan clubmoss","Medicinal use in teas"
1880,"Antigonon leptopus","Common Name","edible or poisonous?"
1881,"Pilea pumila","Common Name","edible or poisonous?"
1882,"Chylismia brevipes","Common Name","edible or poisonous?"
1883,"Ferocactus pilosus","Common Name","edible or poisonous?"
1884,"Iva annua","Common Name","edible or poisonous?"
1885,"Lithophragma heterophyllum","Common Name","edible or poisonous?"
1886,"Euphorbia pulcherrima","Poinsettia","not edible"
1887,"Solidago bicolor","Common Name","edible or poisonous?"
1888,"Cypripedium parviflorum","Common Name","edible or poisonous?"
1889,"Fraxinus americana","White Ash","edible inner bark"
1890,"Epifagus virginiana","Beechdrops","edible nuts commonly used medicinally"
1891,"Adiantum pedatum","Common Name","edible or poisonous?"
1892,"Alnus rhombifolia","Common Name","edible or poisonous?"
1893,"Circaea alpina","Common Name","edible or poisonous?"
1894,"Hexastylis arifolia","Common Name","edible or poisonous?"
1895,"Pinus ponderosa","Common Name","edible or poisonous?"
1896,"Heliopsis helianthoides","Common Name","edible or poisonous?"
1897,"Ceanothus prostratus","Common Name","edible or poisonous?"
1898,"Epipactis gigantea","Common Name","edible or poisonous?"
1899,"Viola rotundifolia","Common Name","edible or poisonous?"
1900,"Chimaphila maculata","Common Name","edible or poisonous?"
1901,"Leonurus cardiaca","Common Name","edible or poisonous?"
1902,"Rhus lanceolata","Prairie flameleaf sumac","spice"
1903,"Erigenia bulbosa","Common Name","edible or poisonous?"
1904,"Osmorhiza longistylis","Common Name","edible or poisonous?"
1905,"Cercis canadensis","Common Name","edible or poisonous?"
1906,"Platanthera dilatata leucostachys","Common Name","edible or poisonous?"
1907,"Capsicum annuum","Common Name","edible or poisonous?"
1908,"Nuphar variegata","Variegated pond-lily","edible seeds"
1909,"Osmundastrum cinnamomeum","Common Name","edible or poisonous?"
1910,"Spinulum annotinum","Common Name","edible or poisonous?"
1911,"Gaura lindheimeri","Common Name","edible or poisonous?"
1912,"Corylus americana","American Hazelnut","edible nut"
1913,"Gaura suffulta","Common Name","edible or poisonous?"
1914,"Micranthes virginiensis","Common Name","edible or poisonous?"
1915,"Persicaria sagittata","Arrow-leaved tearthumb","edible plant"
1916,"Elymus virginicus","Virginia wildrye","edible grain"
1917,"Lysichiton americanus","Common Name","edible or poisonous?"
1918,"Cytisus scoparius","Common Name","edible or poisonous?"
1919,"Calochortus amabilis","Diogenes' lantern","edible roots"
1920,"Taraxacum officinale officinale","Dandelion","edible roots"
1921,"Glottidium vesicarium","Common Name","edible or poisonous?"
1922,"Penstemon centranthifolius","Common Name","edible or poisonous?"
1923,"Centaurea solstitialis","Common Name","edible or poisonous?"
1924,"Lupinus succulentus","Arroyo Lupine","Poisonous plant"
1925,"Castilleja foliolosa","Common Name","edible or poisonous?"
1926,"Medicago polymorpha","Common Name","edible or poisonous?"
1927,"Hedera helix","Common Name","edible or poisonous?"
1928,"Leptopteris superba","Common Name","edible or poisonous?"
1929,"Lemna minor","Common Name","edible or poisonous?"
1930,"Conopholis americana","Common Name","edible or poisonous?"
1931,"Prosthechea cochleata","Common Name","edible or poisonous?"
1932,"Aloe vera","Common Name","edible or poisonous?"
